"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M850","2019-07-11 21:00:00","695.000","0.000","0.000","22.500","0.990","934.300","-99.000","6.500","-99.000","-99.000","-99.000","27.300","","21.000",""
"C0G790","2019-07-11 21:00:00","27.000","0.000","0.000","28.000","0.900","1009.600","-99.000","1.000","-99.000","-99.000","-99.000","33.000","","26.200",""
"C0C620","2019-07-11 21:00:00","19.000","337.000","1.400","28.000","0.870","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.600",""
"C0I360","2019-07-11 21:00:00","300.000","76.000","1.100","25.800","0.890","976.500","-99.000","4.000","-99.000","-99.000","-99.000","31.200","","24.500",""
"C0R370","2019-07-11 21:00:00","55.000","0.000","0.200","23.500","-99.000","1006.600","-99.000","99.000","-99.000","-99.000","-99.000","29.900","","22.800",""
"C0M810","2019-07-11 21:00:00","1354.000","164.000","2.300","19.300","0.950","866.800","-99.000","4.000","-99.000","-99.000","-99.000","23.400","","18.300",""
"C0AC80","2019-07-11 21:00:00","40.000","103.000","0.800","27.600","0.820","1005.800","-99.000","0.500","-99.000","-99.000","-99.000","34.200","","26.100",""
"CM0140","2019-07-11 21:00:00","26.000","76.000","1.000","28.500","0.790","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","27.500",""
"C0SA20","2019-07-11 21:00:00","857.000","10.000","0.700","22.600","0.890","917.800","-99.000","3.000","-99.000","-99.000","-99.000","26.800","","21.900",""
"C0K490","2019-07-11 21:00:00","91.000","102.000","0.600","26.700","0.870","1000.000","-99.000","0.500","-99.000","-99.000","-99.000","32.600","","24.700",""
"C0V820","2019-07-11 21:00:00","441.000","181.000","0.600","23.800","0.990","964.700","-99.000","10.000","-99.000","-99.000","-99.000","29.500","","22.500",""
"C0S810","2019-07-11 21:00:00","65.000","5.000","0.700","27.300","0.860","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0R580","2019-07-11 21:00:00","10.000","0.000","0.200","25.600","1.000","1010.300","-99.000","92.000","-99.000","-99.000","-99.000","29.200","","24.700",""
"C0Z330","2019-07-11 21:00:00","488.000","172.000","0.700","24.700","0.910","958.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.500",""
"C0E590","2019-07-11 21:00:00","40.000","220.000","1.700","28.400","0.840","1004.500","-99.000","9.500","-99.000","-99.000","-99.000","32.800","","26.900",""
"C0D540","2019-07-11 21:00:00","227.000","187.000","0.700","25.800","0.900","985.900","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.100",""
"C0K420","2019-07-11 21:00:00","42.000","214.000","1.300","27.900","0.820","1005.600","-99.000","10.500","-99.000","-99.000","-99.000","31.100","","24.800",""
"C0Z180","2019-07-11 21:00:00","34.000","258.000","0.300","27.100","0.860","1007.000","-99.000","2.500","-99.000","-99.000","-99.000","31.300","","26.700",""
"C0AD10","2019-07-11 21:00:00","27.000","317.000","1.800","29.200","0.760","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","28.200",""
"C0M720","2019-07-11 21:00:00","225.000","88.000","0.500","26.500","0.820","985.400","-99.000","0.500","-99.000","-99.000","-99.000","32.100","","25.100",""
"C0V450","2019-07-11 21:00:00","51.000","103.000","0.800","24.900","0.990","1005.500","-99.000","69.500","-99.000","-99.000","-99.000","28.600","","24.200",""
"C0R280","2019-07-11 21:00:00","242.000","218.000","0.300","23.600","-99.000","983.800","-99.000","135.000","-99.000","-99.000","-99.000","29.700","","23.100",""
"C0E610","2019-07-11 21:00:00","850.000","229.000","0.900","23.000","0.780","918.900","-99.000","4.500","-99.000","-99.000","-99.000","26.700","","21.300",""
"C0V610","2019-07-11 21:00:00","22.000","113.000","1.400","26.300","1.000","1008.700","-99.000","42.000","-99.000","-99.000","-99.000","29.200","","24.400",""
"C0Z310","2019-07-11 21:00:00","59.000","340.000","1.000","25.700","1.000","1004.700","-99.000","53.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0S700","2019-07-11 21:00:00","507.000","200.000","0.800","24.500","0.830","956.200","-99.000","1.000","-99.000","-99.000","-99.000","29.200","","22.700",""
"C0T9G0","2019-07-11 21:00:00","605.000","29.000","1.200","23.600","0.990","946.800","-99.000","22.500","-99.000","-99.000","-99.000","30.800","","22.900",""
"C0U520","2019-07-11 21:00:00","517.000","234.000","0.800","23.300","0.990","956.300","-99.000","38.000","-99.000","-99.000","-99.000","34.000","","23.300",""
"C0E750","2019-07-11 21:00:00","62.000","231.000","3.100","29.500","0.700","1002.200","-99.000","1.500","-99.000","-99.000","-99.000","33.400","","27.300",""
"C0R400","2019-07-11 21:00:00","15.000","0.000","0.100","23.900","-99.000","1010.300","-99.000","69.000","-99.000","-99.000","-99.000","30.800","","23.800",""
"C0G660","2019-07-11 21:00:00","27.000","0.000","0.200","27.000","0.900","1008.700","-99.000","2.500","-99.000","-99.000","-99.000","32.500","","25.500",""
"C0W140","2019-07-11 21:00:00","21.000","200.000","4.600","26.900","0.880","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.600",""
"C0U720","2019-07-11 21:00:00","1260.000","57.000","0.400","21.300","0.990","888.000","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","20.100",""
"C0X150","2019-07-11 21:00:00","18.000","154.000","1.000","27.600","1.000","1010.400","-99.000","17.000","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0Z050","2019-07-11 21:00:00","830.000","179.000","0.400","22.900","0.980","922.400","-99.000","25.000","-99.000","-99.000","-99.000","28.600","","20.900",""
"C0I490","2019-07-11 21:00:00","1601.000","77.000","3.100","17.400","0.990","843.100","-99.000","5.000","-99.000","-99.000","-99.000","24.700","","16.900",""
"C0I090","2019-07-11 21:00:00","910.000","210.000","1.000","22.200","0.990","912.600","-99.000","10.000","-99.000","-99.000","-99.000","26.400","","21.700",""
"C0X240","2019-07-11 21:00:00","394.000","154.000","0.400","24.100","0.930","967.800","-99.000","5.000","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0S990","2019-07-11 21:00:00","409.000","217.000","2.500","25.700","0.730","965.800","-99.000","36.500","8.600","343.000","","27.900","","23.200",""
"C0E850","2019-07-11 21:00:00","104.000","6.000","0.300","26.700","0.830","997.800","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.800",""
"C0T9B0","2019-07-11 21:00:00","558.000","277.000","2.000","23.800","0.890","950.400","-99.000","4.000","-99.000","-99.000","-99.000","29.600","","23.400",""
"C0G650","2019-07-11 21:00:00","34.000","0.000","0.000","27.100","0.990","1006.300","-99.000","6.500","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0K580","2019-07-11 21:00:00","26.000","202.000","0.600","27.200","0.880","1008.500","-99.000","17.500","-99.000","-99.000","-99.000","31.800","","25.300",""
"C0X050","2019-07-11 21:00:00","25.000","203.000","2.100","26.900","0.930","1007.200","-99.000","5.500","-99.000","-99.000","-99.000","32.500","","24.900",""
"CM0100","2019-07-11 21:00:00","25.000","234.000","0.500","29.200","0.700","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","26.300",""
"C0AC70","2019-07-11 21:00:00","71.000","76.000","0.500","28.200","0.820","1002.300","-99.000","0.500","-99.000","-99.000","-99.000","34.100","","28.200",""
"CM0130","2019-07-11 21:00:00","11.000","170.000","3.900","27.800","0.830","1010.500","-99.000","15.000","-99.000","-99.000","-99.000","30.100","","25.400",""
"C0W110","2019-07-11 21:00:00","16.000","196.000","2.300","22.100","0.890","1007.800","-99.000","5.000","-99.000","-99.000","-99.000","23.400","","20.300",""
"C0X120","2019-07-11 21:00:00","28.000","165.000","3.200","27.300","0.990","1008.200","-99.000","5.500","-99.000","-99.000","-99.000","31.100","","25.200",""
"C0R100","2019-07-11 21:00:00","1006.000","299.000","1.000","20.600","0.990","903.700","-99.000","52.500","-99.000","-99.000","-99.000","24.300","","19.600",""
"C0C700","2019-07-11 21:00:00","151.000","53.000","1.000","29.100","0.730","993.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","27.600",""
"C0W130","2019-07-11 21:00:00","18.000","183.000","2.000","25.700","0.920","1007.200","-99.000","5.500","-99.000","-99.000","-99.000","28.400","","25.600",""
"C0F9R0","2019-07-11 21:00:00","20.000","171.000","0.500","28.800","0.950","1008.600","-99.000","1.500","-99.000","-99.000","-99.000","31.800","","26.800",""
"C0V660","2019-07-11 21:00:00","25.000","117.000","1.600","26.200","0.940","1009.500","-99.000","41.500","-99.000","-99.000","-99.000","30.200","","24.500",""
"C0G780","2019-07-11 21:00:00","27.000","146.000","1.100","29.000","0.760","1006.900","-99.000","2.000","-99.000","-99.000","-99.000","32.100","","26.400",""
"C0C590","2019-07-11 21:00:00","72.000","283.000","0.500","27.600","0.870","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","25.100",""
"C0I520","2019-07-11 21:00:00","3860.000","-99.000","-99.000","7.500","0.710","645.100","-99.000","-99.000","-99.000","-99.000","-99.000","8.700","","5.300",""
"C0E530","2019-07-11 21:00:00","341.000","240.000","1.800","26.600","0.810","971.900","-99.000","0.500","-99.000","-99.000","-99.000","30.900","","25.300",""
"C0M790","2019-07-11 21:00:00","15.000","221.000","2.600","27.600","0.820","1007.800","-99.000","38.500","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0R130","2019-07-11 21:00:00","1040.000","90.000","1.000","20.500","0.990","897.800","-99.000","44.500","-99.000","-99.000","-99.000","22.500","","18.600",""
"C0AH30","2019-07-11 21:00:00","755.000","171.000","2.500","21.800","1.000","927.400","-99.000","11.500","-99.000","-99.000","-99.000","29.800","","21.800",""
"C0X170","2019-07-11 21:00:00","50.000","184.000","2.000","26.600","0.900","1005.000","-99.000","14.500","-99.000","-99.000","-99.000","30.300","","24.900",""
"C0K291","2019-07-11 21:00:00","8.000","185.000","2.700","28.100","0.900","1009.900","-99.000","4.000","-99.000","-99.000","-99.000","31.200","","26.100",""
"C0D480","2019-07-11 21:00:00","223.000","0.000","0.000","25.900","0.910","984.600","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.800",""
"C0F0C0","2019-07-11 21:00:00","983.000","0.000","0.200","21.800","0.870","903.800","-99.000","15.500","-99.000","-99.000","-99.000","26.100","","20.300",""
"C0U860","2019-07-11 21:00:00","5.000","283.000","0.800","26.600","0.900","1010.200","-99.000","0.500","-99.000","-99.000","-99.000","34.500","","26.600",""
"C0UA50","2019-07-11 21:00:00","808.000","288.000","2.500","21.800","0.990","923.500","-99.000","71.000","-99.000","-99.000","-99.000","30.600","","21.800",""
"C0T960","2019-07-11 21:00:00","120.000","0.000","0.200","25.800","0.990","997.600","-99.000","9.000","-99.000","-99.000","-99.000","34.900","","24.600",""
"C0SA80","2019-07-11 21:00:00","136.000","253.000","0.900","24.200","0.910","995.300","-99.000","16.500","-99.000","-99.000","-99.000","30.500","","24.100",""
"C0E780","2019-07-11 21:00:00","160.000","225.000","1.000","28.000","0.780","991.600","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","26.700",""
"C0F9Q0","2019-07-11 21:00:00","149.000","141.000","1.400","27.900","0.860","992.800","-99.000","2.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0F9X0","2019-07-11 21:00:00","166.000","204.000","2.300","27.800","0.810","992.900","-99.000","2.500","-99.000","-99.000","-99.000","30.500","","25.300",""
"C0F0D0","2019-07-11 21:00:00","3171.000","153.000","4.000","9.300","0.920","701.000","-99.000","0.500","-99.000","-99.000","-99.000","15.300","","8.800",""
"C0S730","2019-07-11 21:00:00","110.000","246.000","7.100","27.300","0.800","997.600","-99.000","0.000","13.400","241.000","","29.300","","26.800",""
"C0T790","2019-07-11 21:00:00","2830.000","299.000","1.500","10.900","0.990","730.300","-99.000","1.000","-99.000","-99.000","-99.000","17.700","","10.500",""
"C0M830","2019-07-11 21:00:00","540.000","328.000","0.300","22.900","0.990","953.000","-99.000","8.500","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0V750","2019-07-11 21:00:00","50.000","136.000","2.400","27.000","1.000","1006.700","-99.000","28.500","-99.000","-99.000","-99.000","30.500","","25.100",""
"C0K530","2019-07-11 21:00:00","12.000","193.000","2.000","27.600","0.900","1009.100","-99.000","8.000","-99.000","-99.000","-99.000","29.200","","26.200",""
"C0G850","2019-07-11 21:00:00","62.000","0.000","0.000","29.000","1.000","1002.500","-99.000","6.000","-99.000","-99.000","-99.000","32.200","","25.900",""
"C0M780","2019-07-11 21:00:00","30.000","227.000","2.400","27.500","0.850","1007.800","-99.000","7.500","-99.000","-99.000","-99.000","31.600","","25.600",""
"C0V360","2019-07-11 21:00:00","94.000","143.000","1.300","25.200","0.900","1000.800","-99.000","16.500","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0K510","2019-07-11 21:00:00","10.000","194.000","2.100","-99.000","0.870","1008.800","-99.000","6.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R380","2019-07-11 21:00:00","2.000","158.000","0.400","24.300","-99.000","1011.700","-99.000","49.500","-99.000","-99.000","-99.000","29.900","","24.300",""
"C0D650","2019-07-11 21:00:00","97.000","222.000","1.100","28.900","0.760","999.300","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.300",""
"C0V630","2019-07-11 21:00:00","19.000","180.000","2.000","27.100","0.880","1011.200","-99.000","21.000","-99.000","-99.000","-99.000","29.600","","24.500",""
"C0U910","2019-07-11 21:00:00","17.000","258.000","1.100","27.000","0.880","1009.200","-99.000","3.500","-99.000","-99.000","-99.000","31.900","","26.800",""
"C0U600","2019-07-11 21:00:00","10.000","284.000","0.900","25.900","0.970","1009.500","-99.000","9.500","-99.000","-99.000","-99.000","33.400","","25.800",""
"C0G820","2019-07-11 21:00:00","29.000","114.000","0.600","27.200","1.000","1006.100","-99.000","6.000","-99.000","-99.000","-99.000","32.000","","25.600",""
"C0R590","2019-07-11 21:00:00","72.000","270.000","0.700","25.700","0.990","1003.500","-99.000","76.000","-99.000","-99.000","-99.000","29.900","","23.600",""
"C0A9E0","2019-07-11 21:00:00","26.000","0.000","0.200","28.900","0.780","1007.900","-99.000","11.500","-99.000","-99.000","-99.000","33.900","","27.700",""
"C0R480","2019-07-11 21:00:00","57.000","0.000","0.000","25.800","0.960","1005.000","-99.000","69.000","-99.000","-99.000","-99.000","30.700","","24.100",""
"C0X300","2019-07-11 21:00:00","70.000","0.000","0.000","25.700","0.970","1002.700","-99.000","2.500","-99.000","-99.000","-99.000","32.300","","24.200",""
"C0U970","2019-07-11 21:00:00","7.000","271.000","1.100","27.200","0.870","1010.700","-99.000","3.000","-99.000","-99.000","-99.000","32.900","","26.800",""
"C0M750","2019-07-11 21:00:00","10.000","185.000","2.900","27.800","0.900","1009.700","-99.000","24.500","-99.000","-99.000","-99.000","31.400","","23.500",""
"C0I110","2019-07-11 21:00:00","161.000","302.000","0.800","27.000","0.990","992.700","-99.000","0.500","-99.000","-99.000","-99.000","32.500","","24.300",""
"C0V370","2019-07-11 21:00:00","74.000","133.000","0.600","25.100","0.980","1003.600","-99.000","41.000","-99.000","-99.000","-99.000","29.100","","23.700",""
"C0C690","2019-07-11 21:00:00","242.000","110.000","0.400","27.600","0.760","982.600","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.700",""
"C0A540","2019-07-11 21:00:00","401.000","0.000","0.000","23.000","0.990","962.400","-99.000","45.000","-99.000","-99.000","-99.000","32.100","","23.000",""
"C0H950","2019-07-11 21:00:00","192.000","0.000","0.000","25.600","1.000","989.700","-99.000","0.500","-99.000","-99.000","-99.000","32.800","","23.900",""
"C0R360","2019-07-11 21:00:00","20.000","0.000","0.100","25.300","-99.000","1009.600","-99.000","52.500","-99.000","-99.000","-99.000","30.400","","24.200",""
"C0O960","2019-07-11 21:00:00","112.000","135.000","1.700","25.400","0.940","998.400","-99.000","21.500","-99.000","-99.000","-99.000","29.900","","24.000",""
"C0AH10","2019-07-11 21:00:00","30.000","103.000","1.800","29.300","0.770","1005.700","-99.000","2.500","-99.000","-99.000","-99.000","33.400","","28.700",""
"C0X210","2019-07-11 21:00:00","38.000","225.000","1.700","27.100","0.930","1004.900","-99.000","4.000","-99.000","-99.000","-99.000","32.100","","25.200",""
"C0D430","2019-07-11 21:00:00","87.000","0.000","0.000","26.100","0.930","999.300","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","24.500",""
"C0AD30","2019-07-11 21:00:00","20.000","123.000","1.800","29.700","0.720","1006.300","-99.000","10.500","-99.000","-99.000","-99.000","34.400","","27.800",""
"C0R240","2019-07-11 21:00:00","87.000","123.000","1.500","24.800","0.980","1001.400","-99.000","105.500","-99.000","-99.000","-99.000","28.500","","24.400",""
"C0U960","2019-07-11 21:00:00","1885.000","0.000","0.100","16.400","0.960","815.500","-99.000","19.500","-99.000","-99.000","-99.000","22.200","","15.300",""
"C0T9E0","2019-07-11 21:00:00","415.000","0.000","0.000","24.500","0.930","965.800","-99.000","2.000","-99.000","-99.000","-99.000","32.500","","24.000",""
